,FAM,live_basal_area,LAI_sum,LAI_win,aspect_mean,aspect_std,canopy_height,CWD,elevation_mean,elevation_std,forest_cover,ppt_sum,ppt_win,tmax_sum,tmax_win,tmean_sum,tmean_win,vpdmax_sum,vpdmax_win,EVP_sum,PEVAP_sum,EVP_win,PEVAP_win,vsm_sum,vsm_win,location,silt_fraction,sand_fraction,twi
1314,0.0197153413592,17.4017973273,2.02280571992,1.40877712032,167.584740259,108.965803457,26.28,893.349967742,1349.72777778,393.009285027,0.84,85.3055555556,319.75,28.1481481481,10.1111111111,20.3611111111,4.56481481481,31.5914855072,7.88981481481,75.88975,825.55175,56.42025,237.03925,0.133752459016,0.199068,328,22.0,68.0,204
1315,0.0233910830037,19.5336576277,2.0387204142,1.41188362919,167.584740259,108.965803457,26.28,742.986652174,1349.72777778,393.009285027,0.84,35.1388888889,297.111111111,26.6851851852,11.9814814815,19.037037037,6.38888888889,28.2430555556,8.80277777778,87.3055,820.766,82.57825,250.0395,0.142053125,0.186483673469,328,22.0,68.0,204
1316,0.00413860715088,20.4210199167,1.42272839506,0.812061728395,187.7701117,107.353690587,23.56,646.289571429,1593.81888889,336.912114288,0.96,10.3888888889,490.861111111,26.0925925926,7.68518518519,18.9166666667,2.57407407407,27.4625603865,6.61697530864,167.85075,880.946,51.79425,184.0875,0.104714705882,0.129088135593,329,41.0,45.0,686
1317,0.00297130767273,19.7090204454,1.53054320988,0.551259259259,187.7701117,107.353690587,23.56,498.768275,1593.81888889,336.912114288,0.96,36.25,635.805555556,24.6388888889,6.61111111111,17.3981481481,2.25,24.4245169082,4.8462962963,215.51525,760.1695,54.2915,166.528,0.112789552239,0.139095833333,329,41.0,45.0,686
1318,0.0184645557411,20.0601319374,1.54912345679,0.694283950617,187.7701117,107.353690587,23.56,471.568076923,1593.81888889,336.912114288,0.96,25.3611111111,534.305555556,25.0185185185,5.82407407407,18.1111111111,1.37962962963,23.1219806763,5.05061728395,251.601,752.76375,47.374,135.78625,0.122650746269,0.142763636364,329,41.0,45.0,686
1319,0.0347006285039,19.7090204454,1.57734567901,0.856481481481,187.7701117,107.353690587,23.56,681.699904762,1593.81888889,336.912114288,0.96,2.5,528.916666667,26.1296296296,6.51851851852,18.9074074074,1.78703703704,26.7282608696,5.73321123321,119.9755,871.6535,44.27875,177.4135,0.135445833333,0.212416129032,329,41.0,45.0,686
1320,0.00275907151628,20.929068086,1.44566666667,0.841160493827,187.7701117,107.353690587,23.56,702.662730769,1593.81888889,336.912114288,0.96,80.1944444444,137.611111111,24.6574074074,7.65740740741,17.8611111111,2.2037037037,24.1304347826,7.03425925926,91.0785,789.0965,52.72725,210.81875,0.152612698413,0.163897959184,329,41.0,45.0,686
1321,0.00466919791261,19.7090204454,1.43259259259,1.14496296296,187.7701117,107.353690587,23.56,871.576095238,1593.81888889,336.912114288,0.96,85.6944444444,409.083333333,25.9537037037,8.94444444444,18.9259259259,3.97222222222,26.9559178744,7.38734567901,60.99575,833.294,45.88975,237.45375,0.13263442623,0.20613877551,329,41.0,45.0,686
1322,0.0538018959263,18.7862842935,1.64434567901,1.1000617284,187.7701117,107.353690587,23.56,730.679923077,1593.81888889,336.912114288,0.96,38.5277777778,332.916666667,24.3981481481,10.7962962963,17.7314814815,5.80555555556,23.8112922705,8.2,82.76475,830.799,65.98225,244.5865,0.138836065574,0.19410625,329,41.0,45.0,686
1323,0.0115892896425,19.4638491706,1.88881058358,1.10060583581,189.45687663,110.356464103,24.64,670.612525,1385.60777778,396.942176793,0.88,9.11111111111,461.138888889,27.7777777778,8.49074074074,19.2592592593,2.98148148148,31.1358695652,6.75401234568,171.44625,871.55025,53.10075,178.4345,0.0981014925373,0.128222413793,330,0.0,0.0,255
1324,0.0154523858373,20.693096465,1.93120672601,0.696018793274,189.45687663,110.356464103,24.64,510.641028571,1385.60777778,396.942176793,0.88,30.7222222222,613.527777778,26.2407407407,7.63888888889,17.8518518519,3.02777777778,27.2669082126,5.34845679012,218.9335,763.776,56.77,155.9395,0.110040298507,0.152465217391,330,0.0,0.0,255
1325,0.0144298011148,18.0688309085,1.9981206726,0.917297230465,189.45687663,110.356464103,24.64,526.25097619,1385.60777778,396.942176793,0.88,17.0833333333,575.388888889,26.787037037,6.74074074074,18.5092592593,1.89814814815,27.121678744,5.45802469136,242.9905,754.04175,49.15925,130.457,0.13373880597,0.158038235294,330,0.0,0.0,255
1326,0.0219287539833,18.3564882394,1.97856083086,1.14800939664,189.45687663,110.356464103,24.64,686.83525641,1385.60777778,396.942176793,0.88,3.47222222222,534.916666667,27.8703703704,7.56481481481,19.3981481481,2.38888888889,30.9981884058,6.21886446886,153.5245,874.38475,52.97025,162.48725,0.141084313725,0.203310714286,330,0.0,0.0,255
1327,0.0139753188983,17.3189028966,1.88888476756,1.05353610287,189.45687663,110.356464103,24.64,718.247416667,1385.60777778,396.942176793,0.88,79.8055555556,139.138888889,26.4074074074,9.09259259259,18.5185185185,2.94444444444,28.0413647343,7.53240740741,116.7575,783.46775,48.91475,179.3305,0.162519354839,0.159320408163,330,0.0,0.0,255
1328,0.0201108251174,18.0688309085,1.81168397626,1.42768298714,189.45687663,110.356464103,24.64,916.766,1385.60777778,396.942176793,0.88,78.1666666667,351.888888889,27.7314814815,10.3055555556,19.6481481481,4.62037037037,30.6494565217,8.12222222222,73.825,843.57275,45.325,244.087,0.139815,0.209312,330,0.0,0.0,255
1329,0.0571511008948,15.7076091401,1.91576409496,1.43627596439,189.45687663,110.356464103,24.64,763.737555556,1385.60777778,396.942176793,0.88,42.1388888889,312.916666667,26.25,12.1388888889,18.537037037,6.46296296296,27.3580917874,9.03672839506,111.51875,837.24875,61.79025,249.26025,0.138549206349,0.21045625,330,0.0,0.0,255
1330,0.0304869074833,25.871424592,2.16157065485,0.778951255539,167.577309713,84.6262447054,20.84,583.22744898,1810.35222222,581.413382625,1.0,10.1388888889,641.361111111,26.3333333333,7.35185185185,17.2314814815,1.30555555556,29.7506038647,6.55864197531,219.98025,857.53725,46.259,167.3685,0.118658823529,0.145405769231,331,23.0,69.0,247
1331,0.048960386425,25.871424592,2.14631954702,0.523732151649,167.577309713,84.6262447054,20.84,448.011346939,1810.35222222,581.413382625,1.0,31.6666666667,836.611111111,24.5925925926,6.35185185185,15.8240740741,1.31481481481,25.5939009662,5.0537037037,251.4705,755.00675,46.4615,149.631,0.125997142857,0.155521428571,331,23.0,69.0,247
1332,0.0448803528156,25.871424592,2.15244953225,0.570864106352,167.577309713,84.6262447054,20.84,455.497979592,1810.35222222,581.413382625,1.0,12.0277777778,785.388888889,25.2314814815,5.44444444444,16.4259259259,0.203703703704,25.6358695652,5.14135802469,263.74425,755.51875,41.4125,124.71275,0.139055882353,0.170687878788,331,23.0,69.0,247
1333,0.0353602772083,28.0242370922,2.2332717873,1.01941161989,167.577309713,84.6262447054,20.84,653.736395349,1810.35222222,581.413382625,1.0,3.19444444444,658.916666667,26.6018518519,6.2037037037,17.962962963,0.574074074074,29.5754830918,5.77045177045,206.0135,864.359,45.46675,144.68825,0.151592156863,0.181008695652,331,23.0,69.0,247
1334,0.024933529342,28.0242370922,2.17088872477,0.900024618415,167.577309713,84.6262447054,20.84,628.503790698,1810.35222222,581.413382625,1.0,99.4722222222,160.472222222,24.9907407407,8.33333333333,17.0648148148,1.4537037037,26.4716183575,7.88055555556,180.85575,762.4005,49.7285,149.07425,0.157075806452,0.164630952381,331,23.0,69.0,247
1335,0.0491870544898,28.4458888178,2.26843919252,1.64044805515,167.577309713,84.6262447054,20.84,865.688309524,1810.35222222,581.413382625,1.0,71.8333333333,485.555555556,26.1111111111,9.0,18.0833333333,3.00925925926,28.7216183575,7.80339506173,101.183,844.51625,41.26175,244.26525,0.146962903226,0.201168085106,331,23.0,69.0,247
1336,0.0647138443678,28.9798793322,2.22741260463,1.47177498769,167.577309713,84.6262447054,20.84,722.384956522,1810.35222222,581.413382625,1.0,39.4722222222,362.861111111,24.6666666667,11.0925925926,16.8518518519,4.89814814815,25.2865338164,8.97407407407,127.193,831.713,58.63275,243.50025,0.154036507937,0.209884782609,331,23.0,69.0,247
1337,0.00946426220477,29.0735032052,2.90120987654,1.08411111111,176.770093226,94.0360993835,23.2,651.04847619,1466.16666667,225.428079194,1.0,5.41666666667,484.25,28.6666666667,8.30555555556,18.8703703704,2.35185185185,33.3867753623,6.62222222222,185.58925,836.413,52.7785,147.81725,0.142365333333,0.171441509434,332,23.0,69.0,427
1338,0.0255736447408,29.0735032052,2.98043209877,0.733012345679,176.770093226,94.0360993835,23.2,518.851428571,1466.16666667,225.428079194,1.0,21.1111111111,703.833333333,26.8888888889,7.39814814815,17.7685185185,2.58333333333,28.9124396135,5.11203703704,235.76975,743.76325,53.9465,140.53,0.144356,0.181158,332,23.0,69.0,427
1339,0.0600074499234,29.0735032052,2.89298765432,0.825358024691,176.770093226,94.0360993835,23.2,556.280738095,1466.16666667,225.428079194,1.0,7.80555555556,609.444444444,27.712962963,6.44444444444,18.2777777778,1.2962962963,29.6648550725,5.23179012346,243.3815,754.04675,50.3295,112.3655,0.142762162162,0.18346875,332,23.0,69.0,427
1340,0.0937364670589,29.0735032052,2.9927037037,1.34533333333,176.770093226,94.0360993835,23.2,681.3505,1466.16666667,225.428079194,1.0,3.38888888889,517.361111111,29.0462962963,7.40740740741,19.7777777778,1.52777777778,33.9870169082,6.0173992674,152.798,850.444,46.232,133.5865,0.153584482759,0.168690909091,332,23.0,69.0,427
1341,0.0365481618221,29.0735032052,2.98458024691,1.26382716049,176.770093226,94.0360993835,23.2,670.64097619,1466.16666667,225.428079194,1.0,79.2777777778,131.722222222,27.3425925926,10.0092592593,19.0185185185,2.53703703704,30.1479468599,8.51450617284,156.4375,740.65675,49.079,120.98125,0.157308196721,0.168197435897,332,23.0,69.0,427
1342,0.0446028544966,29.0735032052,3.13911111111,2.28551851852,176.770093226,94.0360993835,23.2,899.608333333,1466.16666667,225.428079194,1.0,56.5555555556,362.611111111,28.537037037,10.2592592593,20.037037037,3.92592592593,32.3662439614,8.07160493827,65.507,836.54675,45.65375,238.13725,0.153714754098,0.195159090909,332,23.0,69.0,427
1343,0.0673573564263,29.9553136729,3.08780246914,2.29971604938,176.770093226,94.0360993835,23.2,750.666785714,1466.16666667,225.428079194,1.0,31.1944444444,301.083333333,26.9166666667,12.5833333333,18.7407407407,5.85185185185,28.6902173913,9.46975308642,92.28425,821.3515,58.57575,231.05825,0.158682539683,0.198157777778,332,23.0,69.0,427
1344,0.00497647285832,20.1174666387,1.93449382716,0.912074074074,158.903124114,88.9357710273,16.6,715.239794872,1380.26111111,138.708037254,0.96,6.86111111111,283.111111111,29.3240740741,7.63888888889,20.1666666667,2.44444444444,34.981884058,5.80648148148,164.6995,831.28325,47.0765,142.618,0.154712,0.190834615385,333,0.0,0.0,414
1345,0.0203294222971,20.8028475292,1.99409876543,0.669888888889,158.903124114,88.9357710273,16.6,551.938264706,1380.26111111,138.708037254,0.96,26.9444444444,371.222222222,27.8148148148,7.38888888889,18.9814814815,2.86111111111,30.9707125604,4.97777777778,226.28125,744.64025,44.68975,136.10725,0.155948648649,0.186244,333,0.0,0.0,414
1346,0.00201176568652,20.5762061473,2.02416049383,0.598691358025,158.903124114,88.9357710273,16.6,613.754162162,1380.26111111,138.708037254,0.96,6.97222222222,378.611111111,28.5648148148,6.34259259259,19.712962963,1.56481481481,31.7723429952,4.87067901235,220.534,756.87375,47.67425,106.31925,0.153221621622,0.192551612903,333,0.0,0.0,414
1347,0.0258353057769,20.1174666387,2.12486419753,1.25834567901,158.903124114,88.9357710273,16.6,714.73027027,1380.26111111,138.708037254,0.96,2.55555555556,321.305555556,29.8333333333,7.34259259259,20.4259259259,1.85185185185,36.038647343,5.89468864469,138.35975,851.0535,36.98725,131.09825,0.166308333333,0.186948,333,0.0,0.0,414
1348,0.00868235706959,20.5693875402,2.07634567901,0.883839506173,158.903124114,88.9357710273,16.6,707.351666667,1380.26111111,138.708037254,0.96,73.9722222222,91.9166666667,27.7685185185,9.13888888889,19.5555555556,2.5462962963,31.4130434783,7.7712962963,129.38925,740.802,37.80175,113.50475,0.158801612903,0.176739393939,333,0.0,0.0,414
1349,0.0127058884426,20.2791486712,2.12559259259,1.74992592593,158.903124114,88.9357710273,16.6,935.631945946,1380.26111111,138.708037254,0.96,46.0,231.222222222,29.2962962963,10.0925925926,20.8055555556,4.25925925926,34.1295289855,7.84012345679,54.5,839.20625,35.2085,239.332,0.15606875,0.199148837209,333,0.0,0.0,414
1350,0.038011783105,20.4748745729,2.08225925926,1.65338271605,158.903124114,88.9357710273,16.6,771.0755,1380.26111111,138.708037254,0.96,36.3611111111,193.75,27.7037037037,12.4907407407,19.4166666667,6.33333333333,30.3810386473,9.30154320988,103.61375,825.386,42.9855,229.3355,0.157444615385,0.199240909091,333,0.0,0.0,414
1351,0.00133223652193,14.0514377357,1.41271604938,0.742802469136,138.354876257,112.442730029,17.56,751.021868421,1360.31111111,65.8467824987,0.88,8.91666666667,166.611111111,29.1851851852,7.75925925926,19.5740740741,2.2962962963,34.7116545894,6.01481481481,110.25925,786.25325,31.5255,139.56125,0.156620289855,0.185267924528,334,40.0,38.0,523
1352,0.0166529553609,13.9855711007,1.47725925926,0.818382716049,138.354876257,112.442730029,17.56,620.101297297,1360.31111111,65.8467824987,0.88,31.6111111111,193.027777778,27.6851851852,7.80555555556,18.2962962963,3.01851851852,31.2400362319,5.50617283951,172.993,718.205,31.99,135.783,0.159347058824,0.188604347826,334,40.0,38.0,523
1353,0.0103248325926,14.0514377357,1.56685185185,0.545518518519,138.354876257,112.442730029,17.56,618.766736842,1360.31111111,65.8467824987,0.88,7.08333333333,219.75,28.537037037,6.61111111111,19.2407407407,1.39814814815,31.8445048309,5.25277777778,194.56175,727.89675,29.691,108.9195,0.159744117647,0.17496969697,334,40.0,38.0,523
1354,0.0148766399983,13.9160885242,1.5457654321,1.12483950617,138.354876257,112.442730029,17.56,816.596055556,1360.31111111,65.8467824987,0.88,3.61111111111,176.916666667,29.8518518519,7.86111111111,19.787037037,2.0462962963,36.1482487923,6.41697191697,121.81825,815.89,29.37725,136.049,0.16885862069,0.207392,334,40.0,38.0,523
1355,0.0113240103071,13.9855711007,1.52339506173,0.652358024691,138.354876257,112.442730029,17.56,740.524135135,1360.31111111,65.8467824987,0.88,66.7777777778,62.4166666667,27.7592592593,8.33333333333,18.962962963,1.93518518519,31.5721618357,7.30277777778,95.215,711.26625,25.6675,113.567,0.161685245902,0.161314285714,334,40.0,38.0,523
1356,0.00743831999916,13.8071276351,1.3964691358,1.25611111111,138.354876257,112.442730029,17.56,983.395,1360.31111111,65.8467824987,0.88,41.6666666667,187.416666667,29.1944444444,10.4166666667,20.2314814815,4.19444444444,33.8257850242,8.14598765432,53.105,796.65525,31.3885,236.356,0.161961290323,0.201326829268,334,40.0,38.0,523
1357,0.0891488266773,14.4038824325,1.42943209877,1.14204938272,138.354876257,112.442730029,17.56,805.326945946,1360.31111111,65.8467824987,0.88,55.6944444444,109.805555556,27.7314814815,12.6944444444,18.8888888889,6.26851851852,30.4936594203,9.63179012346,139.1295,785.22125,39.8335,239.0735,0.1568109375,0.204754545455,334,40.0,38.0,523
1358,0.00368915620829,11.2572273178,1.00253944773,0.611094674556,170.305149999,110.170183371,16.04,821.181078947,1432.13111111,118.373826541,0.76,9.55555555556,129.388888889,28.787037037,7.40740740741,19.1666666667,2.0,34.4230072464,6.05617283951,91.42575,726.50725,28.92425,132.5705,0.153758823529,0.187361818182,335,40.0,38.0,317
1359,0.0471520283324,10.9441042621,1.0711908284,0.727206607495,170.305149999,110.170183371,16.04,737.3404,1432.13111111,118.373826541,0.76,34.7222222222,126.611111111,27.3425925926,7.75,17.9722222222,2.7037037037,30.7717391304,5.71296296296,117.2935,684.39075,29.584,131.883,0.158758208955,0.19237755102,335,40.0,38.0,317
1360,0.0528010500597,10.8523769817,1.09128451677,0.523594674556,170.305149999,110.170183371,16.04,616.304317073,1432.13111111,118.373826541,0.76,5.75,171.722222222,28.1296296296,6.43518518519,18.9259259259,1.2037037037,31.7382246377,5.42345679012,177.9875,689.95275,26.732,109.20225,0.162945588235,0.172677142857,335,40.0,38.0,317
1361,0.0358539870251,11.2572273178,1.0438239645,0.806595167653,170.305149999,110.170183371,16.04,888.925815789,1432.13111111,118.373826541,0.76,1.77777777778,140.861111111,29.3055555556,7.43518518519,19.5,1.87037037037,35.2493961353,6.37301587302,63.13625,768.493,24.09975,140.8855,0.173189655172,0.229136363636,335,40.0,38.0,317
1362,0.034124695799,10.8169342322,1.04437869822,0.519970414201,170.305149999,110.170183371,16.04,773.045615385,1432.13111111,118.373826541,0.76,50.6111111111,53.75,27.4814814815,8.07407407407,18.6388888889,1.37962962963,31.3710748792,7.06543209877,76.336,672.63225,24.7795,114.012,0.1542390625,0.159727777778,335,40.0,38.0,317
1363,0.0260546672141,11.0597421083,0.976960059172,0.887179487179,170.305149999,110.170183371,16.04,977.8658,1432.13111111,118.373826541,0.76,35.0,190.944444444,28.6481481481,9.98148148148,19.8148148148,3.87037037037,32.9975845411,8.11141975309,56.928,735.34525,28.34875,229.29825,0.146933333333,0.200804444444,335,40.0,38.0,317
1364,0.0450768771432,10.9433088338,1.03464003945,0.903106508876,170.305149999,110.170183371,16.04,898.125485714,1432.13111111,118.373826541,0.76,58.6666666667,74.3333333333,27.2314814815,12.3703703704,18.5925925926,6.05555555556,29.7696256039,9.5987654321,120.6385,728.07575,39.09525,250.73825,0.1344265625,0.208626086957,335,40.0,38.0,317
1365,0.00229653078302,14.3791800655,1.073015286,0.604351577909,160.007811459,106.92296099,14.56,821.488878788,1525.76111111,188.992826551,0.56,8.97222222222,132.555555556,28.462962963,7.13888888889,18.2592592593,1.41666666667,34.770531401,6.2700617284,94.786,718.03525,32.40425,110.6135,0.149819402985,0.204039285714,336,34.0,37.0,475
1366,0.0490376858039,15.8608912455,1.14235700197,0.674395956607,160.007811459,106.92296099,14.56,717.453233333,1525.76111111,188.992826551,0.56,34.1944444444,128.694444444,26.5740740741,7.75,16.8796296296,2.34259259259,30.0525362319,6.04197530864,117.537,679.235,31.19525,104.59225,0.159168656716,0.201318,336,34.0,37.0,475
1367,0.0649783091113,14.0890303004,1.18518244576,0.531200690335,160.007811459,106.92296099,14.56,600.733891892,1525.76111111,188.992826551,0.56,6.41666666667,183.277777778,27.8333333333,5.81481481481,18.1666666667,0.611111111111,32.1615338164,5.41265432099,178.7025,683.23525,30.384,86.8665,0.161510294118,0.199572972973,336,34.0,37.0,475
1368,0.0443095347376,14.5841058113,1.17140039448,0.78634122288,160.007811459,106.92296099,14.56,881.005558824,1525.76111111,188.992826551,0.56,1.58333333333,146.055555556,28.962962963,6.89814814815,18.7962962963,1.2962962963,35.2750603865,6.38736263736,57.283,758.65675,26.61725,124.91275,0.173432258065,0.240309677419,336,34.0,37.0,475
