,FAM,live_basal_area,LAI_sum,LAI_win,RWC,aspect_mean,aspect_std,canopy_height,CWD,elevation_mean,elevation_std,forest_cover,ppt_sum,ppt_win,tmax_sum,tmax_win,tmean_sum,tmean_win,vpdmax_sum,vpdmax_win,EVP_sum,PEVAP_sum,EVP_win,PEVAP_win,vsm_sum,vsm_win,location,silt_fraction,sand_fraction,twi_mean,twi_std,ndwi_sum,ndwi_win
432,0.00280898870126,15.3149346824,1.85825,1.25378571429,0.0333718618815,172.408768987,107.813274255,22.6,983.542666667,617.638888889,206.573515671,0.89,23.6944444444,426.611111111,30.037037037,16.3333333333,22.8611111111,11.5092592593,32.4293478261,12.1114197531,35.449,900.425,87.205,306.398,0.175203225806,0.222741818182,191.0,0.35,0.36,400.661691542,221.688743094,-0.0792977843801,-0.0948876627657
433,0.00337078654615,13.3475743155,1.8284047619,1.56955952381,0.34012331958,172.408768987,107.813274255,22.6,867.561114286,617.638888889,206.573515671,0.89,18.8055555556,216.222222222,29.8703703704,17.9722222222,22.6203703704,13.0833333333,32.6310386473,12.8182098765,38.61575,901.72575,119.97275,295.217,0.185177419355,0.21921754386,191.0,0.35,0.36,400.661691542,221.688743094,-0.0815067718736,-0.0604364078328
434,0.000344241600504,13.3390800084,1.56270238095,1.19578571429,0.466827230984,153.457841302,107.240696937,17.88,774.133375,551.156666667,189.356374508,0.871481,1.47222222222,375.0,33.1851851852,14.6944444444,23.8611111111,9.01851851852,42.6871980676,10.2268518519,40.876,936.1475,99.1585,298.7385,0.165847761194,0.214146031746,192.0,0.33,0.33,454.406976744,250.144919096,-0.0966002752734,-0.0883797402597
435,0.000688483201009,10.9550455448,1.74230952381,1.13483333333,0.972250328037,153.457841302,107.240696937,17.88,639.633289474,551.156666667,189.356374508,0.871481,0.416666666667,582.5,31.0648148148,13.6296296296,22.037037037,8.84259259259,32.2584541063,7.63858024691,101.33275,832.0945,82.976,222.31525,0.17546969697,0.215459259259,192.0,0.33,0.33,454.406976744,250.144919096,-0.0838553030805,-0.07723052474
436,0.000344241600504,11.309451648,1.73941666667,1.05551190476,0.845894553774,153.457841302,107.240696937,17.88,619.944028571,551.156666667,189.356374508,0.871481,0.0,533.333333333,32.6018518519,13.3888888889,23.5185185185,8.0462962963,38.255736715,8.82191358025,126.3475,825.47925,83.585,240.9515,0.167213432836,0.221486538462,192.0,0.33,0.33,454.406976744,250.144919096,-0.0902359971204,-0.0897296583146
437,0.00470463500652,10.8083907234,1.65245238095,1.0950952381,0.719202915944,153.457841302,107.240696937,17.88,801.074454545,551.156666667,189.356374508,0.871481,0.0,438.638888889,33.6296296296,14.6851851852,23.7037037037,8.74074074074,43.7581521739,10.6752136752,37.8349166667,916.66275,87.803,279.3705,0.198475862069,0.272477777778,192.0,0.33,0.33,454.406976744,250.144919096,-0.10208811114,-0.109540725495
438,0.00378665740517,15.8452262157,1.57795238095,1.22414285714,0.331939807359,153.457841302,107.240696937,17.88,896.650473684,551.156666667,189.356374508,0.871481,11.3888888889,98.6666666667,32.1481481481,15.8796296296,23.2314814815,9.42592592593,38.0703502415,12.3351851852,38.84875,899.74125,104.2585,279.97625,0.170578125,0.221910169492,192.0,0.33,0.33,454.406976744,250.144919096,-0.109582631054,-0.105765690939
439,0.00298342707079,10.1210879572,1.49576190476,1.00489285714,0.276616506132,153.457841302,107.240696937,17.88,1024.4712,551.156666667,189.356374508,0.871481,12.5833333333,381.361111111,32.4907407407,17.5555555556,23.9074074074,11.5092592593,39.4846014493,14.025617284,34.15325,898.34325,93.57675,323.39925,0.169923809524,0.227065517241,192.0,0.33,0.33,454.406976744,250.144919096,-0.113028377394,-0.120013457893
440,0.0633404507525,10.921980775,1.35420238095,1.28626190476,0.023294021569,153.457841302,107.240696937,17.88,899.024264706,551.156666667,189.356374508,0.871481,12.9444444444,181.777777778,31.5462962963,18.7962962963,23.3888888889,12.5833333333,37.8574879227,14.624382716,43.428,896.0645,127.98125,303.46825,0.165706451613,0.22377,192.0,0.33,0.33,454.406976744,250.144919096,-0.1190805389,-0.0801353582168
442,0.000318563337024,5.31659713088,1.24020655271,0.921011396011,0.863189107,173.589330878,100.979183529,18.84,683.473047619,494.568888889,157.85511194,0.941728,1.77777777778,464.055555556,31.962962963,14.1851851852,22.5925925926,9.09259259259,35.0099637681,7.96450617284,76.11025,861.76825,81.27575,226.73925,0.159288571429,0.216921311475,193.0,0.33,0.33,404.420965058,212.710033213,-0.107408081101,-0.0662139293197
443,0.000106187771282,5.13568684997,1.21022079772,0.852647198481,0.667553700692,173.589330878,100.979183529,18.84,635.002818182,494.568888889,157.85511194,0.941728,0.138888888889,474.888888889,33.3518518519,13.8240740741,23.9537037037,8.47222222222,40.202294686,8.91111111111,110.82825,838.989,79.242,247.00725,0.148219117647,0.211936363636,193.0,0.33,0.33,404.420965058,212.710033213,-0.123303803417,-0.0800584649569
445,0.000106187771282,4.7291461548,1.05512820513,0.917640075973,0.62023653088,173.589330878,100.979183529,18.84,952.532,494.568888889,157.85511194,0.941728,13.5833333333,68.2777777778,33.0462962963,16.712962963,23.6574074074,10.0,40.6352657005,13.2969135802,34.7635,926.8935,97.542,279.3335,0.1519890625,0.21655862069,193.0,0.33,0.33,404.420965058,212.710033213,-0.126894039051,-0.103003106339
446,0.000955689949264,4.89289828972,1.00230294397,0.736134852802,0.448094612352,173.589330878,100.979183529,18.84,1033.0097,494.568888889,157.85511194,0.941728,11.6944444444,293.75,32.8703703704,18.2407407407,24.1481481481,12.0,40.2276570048,14.7790123457,30.10725,925.6025,91.78075,337.607,0.148336666667,0.216467857143,193.0,0.33,0.33,404.420965058,212.710033213,-0.129098016149,-0.127332571991
447,0.00392894763787,5.28133636563,0.867462013295,1.01625118708,0.0315374507227,173.589330878,100.979183529,18.84,959.206829268,494.568888889,157.85511194,0.941728,12.1111111111,120.444444444,32.212962963,19.1296296296,23.8611111111,12.8796296296,39.5757850242,14.6552469136,38.22175,923.79725,120.661,304.06,0.137801694915,0.211276666667,193.0,0.33,0.33,404.420965058,212.710033213,-0.124578348573,-0.0709650211953
448,0.000114406786466,9.35418161595,1.77975167144,1.19628701051,0.141753448035,172.184627246,105.405587258,20.12,770.037571429,509.861111111,239.93594895,0.874074,1.02777777778,372.25,32.1296296296,14.212962963,22.787037037,8.63888888889,38.9332729469,9.35,65.19,949.8355,96.432,268.3415,0.202560869565,0.220755384615,203.0,0.38,0.42,441.303333333,291.726135252,-0.00895264165337,-0.0029536070967
449,0.000572033973953,12.4172509336,1.91869627507,1.224247851,0.324708368821,172.184627246,105.405587258,20.12,570.494238095,509.861111111,239.93594895,0.874074,3.38888888889,660.027777778,30.9814814815,13.3611111111,21.8611111111,8.91666666667,32.0027173913,7.14197530864,153.51925,817.55225,79.8795,219.82925,0.204138571429,0.221210169492,203.0,0.38,0.42,441.303333333,291.726135252,0.00257158470741,0.00222543214294
450,0.000686440768743,12.4172509336,1.9886938873,1.10793935053,0.604318719455,172.184627246,105.405587258,20.12,578.818452381,509.861111111,239.93594895,0.874074,0.111111111111,537.555555556,31.287037037,13.1666666667,22.7222222222,8.06481481481,34.2777777778,8.02067901235,158.941,836.99725,79.414,212.66975,0.202644117647,0.212905769231,203.0,0.38,0.42,441.303333333,291.726135252,0.00866428762302,0.00314775743112
452,0.000572033973953,13.1668953094,1.69613180516,1.23641356256,0.239921742228,172.184627246,105.405587258,20.12,836.163894737,509.861111111,239.93594895,0.874074,21.9722222222,120.805555556,30.3981481481,14.9166666667,22.0185185185,8.82407407407,32.5464975845,10.4762345679,45.84175,897.9505,95.32675,265.54325,0.190380952381,0.219196226415,203.0,0.38,0.42,441.303333333,291.726135252,-0.00934802856315,-0.00968135061175
453,0.00102966108652,12.2345192287,1.70316380134,1.0266356256,0.170980403655,172.184627246,105.405587258,20.12,943.30162069,509.861111111,239.93594895,0.874074,25.9444444444,449.361111111,31.5648148148,16.8055555556,23.1759259259,11.0833333333,35.7025966184,12.2885802469,41.4925,910.05275,85.01825,292.71275,0.187246774194,0.220398113208,203.0,0.38,0.42,441.303333333,291.726135252,-0.0199310293526,-0.0149246251834
454,0.00480508498164,12.9267858537,1.65922874881,1.37570439351,0.405380954804,172.184627246,105.405587258,20.12,834.8401875,509.861111111,239.93594895,0.874074,24.6666666667,199.861111111,30.6111111111,18.462962963,22.3055555556,12.6018518519,34.7989130435,12.9842592593,46.371,898.3435,115.7885,282.87475,0.194116129032,0.216183636364,203.0,0.38,0.42,441.303333333,291.726135252,-0.0198281299475,-0.00576239309376
455,0.00042751609491,16.7605315101,1.35256685769,0.974904489016,0.666151385277,135.245656035,116.843897781,17.32,778.414142857,616.952222222,253.725566849,0.701728,0.527777777778,332.972222222,32.7962962963,14.1388888889,22.4814814815,7.91666666667,41.0730676329,9.96018518519,51.4716666667,945.34425,94.808,279.5015,0.180086956522,0.206677272727,204.0,0.39,0.43,553.251666667,319.395520211,-0.0737171884159,-0.0704876079628
456,0.000570021418406,11.9912461343,1.53563753582,0.943170964661,0.904559336707,135.245656035,116.843897781,17.32,621.6008125,616.952222222,253.725566849,0.701728,2.63888888889,563.972222222,31.2314814815,13.037037037,21.3796296296,7.96296296296,32.0356280193,7.31790123457,135.816666667,825.453,78.0613333333,223.31725,0.18175,0.212340677966,204.0,0.39,0.43,553.251666667,319.395520211,-0.0662102462882,-0.0613410445862
457,0.000285010709203,11.9912461343,1.58210362942,0.87797277937,0.886577228448,135.245656035,116.843897781,17.32,597.0195625,616.952222222,253.725566849,0.701728,0.0,483.583333333,32.0740740741,12.9074074074,22.3888888889,7.15740740741,36.461352657,8.34907407407,147.502666667,836.9455,77.8276666667,225.56225,0.177472058824,0.206527777778,204.0,0.39,0.43,553.251666667,319.395520211,-0.0683175001982,-0.0727615973393
458,0.00156755893172,11.9912461343,1.48465854823,1.00847659981,0.783715076159,135.245656035,116.843897781,17.32,752.9710625,616.952222222,253.725566849,0.701728,0.0,422.888888889,33.1666666667,13.787037037,22.5185185185,7.55555555556,41.5597826087,9.25976800977,44.5443333333,934.076,82.527,264.04525,0.197650980392,0.3465,204.0,0.39,0.43,553.251666667,319.395520211,-0.0786384852887,-0.0814463800436
459,0.00370513932332,16.6464644135,1.41645176695,1.06654727794,0.218953657641,135.245656035,116.843897781,17.32,842.808333333,616.952222222,253.725566849,0.701728,15.3333333333,110.222222222,31.1203703704,15.3333333333,21.8611111111,8.25,34.3979468599,11.3385802469,38.0213333333,897.39225,96.1713333333,274.62175,0.1771796875,0.215431578947,204.0,0.39,0.43,553.251666667,319.395520211,-0.0884054082411,-0.0888223707805
460,0.000570021418406,10.998984594,1.39367239733,0.918720152818,0.116427738587,135.245656035,116.843897781,17.32,964.15665,616.952222222,253.725566849,0.701728,18.0833333333,401.055555556,32.3796296296,16.75,22.8796296296,10.1759259259,38.7844202899,12.7024691358,34.2233333333,904.54975,83.937,303.054,0.173330645161,0.218003448276,204.0,0.39,0.43,553.251666667,319.395520211,-0.0845839554888,-0.0991238148031
461,0.0122554612215,11.9907085018,1.35457258835,1.08818051576,0.0625581878974,135.245656035,116.843897781,17.32,856.144566667,616.952222222,253.725566849,0.701728,23.75,167.888888889,31.4351851852,18.4722222222,22.1203703704,11.5462962963,37.0782004831,13.6669753086,43.1723333333,893.663,117.694,292.265,0.179327419355,0.208695,204.0,0.39,0.43,553.251666667,319.395520211,-0.0905836628101,-0.0632835952491
